time,z,beta,mean,sd,atr,low,high,signal_spread,mean_log_b
1756737000,-0.9404468081198017,1.0,4.453038086883896,0.005146282906184494,0.0010633465863952704,4.4468178637470395,4.449882485145408,4.448198281551093,3.698238935911747
1756737900,-0.9834929033536707,1.0,4.452768093847113,0.004935524251255738,0.0010897243871281453,4.4468178637470395,4.448758948143183,4.447914040771673,3.6986434791825404
1756738800,-1.0367060782175548,1.0,4.452490817436742,0.004696156402438523,0.0009300429736748431,4.4468178637470395,4.448198281551093,4.447622283550074,3.6990325389461285
1756739700,-0.9468981853094468,1.0,4.452225014470427,0.004477688840783886,0.0009038368096072931,4.4468178637470395,4.448198281551093,4.447985099032708,3.699413091234056
1756740600,-0.9593564799126695,1.0,4.451999335650356,0.004318900918333636,0.0009233458311216834,4.447459935668242,4.448198281551093,4.447855970068252,3.6997714722706667
1756741500,-0.832205410794474,1.0,4.451798339197171,0.004206249682597561,0.0008458790421750351,4.447459935668242,4.448198281551093,4.448297875452161,3.700101837616491
1756742400,-0.8164024320741389,1.0,4.451598346236457,0.004061139695580159,0.0007217547621170313,4.447459935668242,4.448297875452161,4.4482828219119925,3.700437838656255
1756743300,-0.6394138324372146,1.0,4.4513860794685485,0.0038693268332190317,0.0005245933988725479,4.447622283550074,4.448297875452161,4.448911978369168,3.7007680824377953
1756744200,-1.1032404236283593,1.0,4.4512170414794445,0.003735080263828843,0.0004892805027975859,4.447622283550074,4.448911978369168,4.447096349946892,3.701073436378869
1756745100,-1.0106767655616122,1.0,4.451020467595066,0.0036137489229001274,0.00056719707787835,4.447096349946892,4.448911978369168,4.447368135522118,3.701400533286885
1756746000,-0.7029586067479194,1.0,4.450819853599981,0.003450885503496938,0.0004997326171802818,4.447096349946892,4.448911978369168,4.448394023934396,3.701749089608978
1756746900,-0.7535136455935962,1.0,4.4506316666078405,0.0032434083267384845,0.00047806354477116945,4.447096349946892,4.448911978369168,4.448187714175411,3.702087295350404
1756747800,-0.5848911204688052,1.0,4.450443203181212,0.0030219511523672804,0.00045790459993260465,4.447096349946892,4.448911978369168,4.448675690785702,3.7024454883565276
1756748700,-0.7769050077755418,1.0,4.450290390636599,0.0028556130873291785,0.000478570892233497,4.447096349946892,4.448911978369168,4.448071850528784,3.702772780334916
1756749600,-0.9687649722511567,1.0,4.450167096033663,0.0027773175557614664,0.0005090881856147129,4.447096349946892,4.448911978369168,4.447476528068823,3.7030364392291006
1756764900,-0.9822627209519608,1.0,4.44992433886671,0.002682169655721544,0.0005260889651646902,4.446987851102394,4.448675690785702,4.447289743602626,3.7034547549596475
1756765800,-0.7987270599181495,1.0,4.449798460765136,0.002612922787401777,0.0005268129136384937,4.446987851102394,4.448675690785702,4.447711448629361,3.703631471827523
1756766700,-0.13733032828239022,1.0,4.449729479979474,0.002608831212472627,0.0005310193096456877,4.446987851102394,4.448675690785702,4.449371208332632,3.703713426361068
1756767600,0.3296955213317949,1.0,4.449645515246057,0.002531384935573279,0.0006403500767038851,4.446987851102394,4.449371208332632,4.450480101522082,3.703770433696584
1756768500,0.35476223620764696,1.0,4.449561200053126,0.0024093743424339854,0.0006879920628139706,4.446987851102394,4.450480101522082,4.450415955082709,3.703862758155217
1756769400,0.14078640094816786,1.0,4.4494756805156825,0.0022767311608884464,0.0006914986984714362,4.446987851102394,4.450480101522082,4.449796213301751,3.7039705398492058
