previous_time,gap_hours,days_to_month_end,previous_future_close,entry_future,previous_spot_close,entry_spot,spot_move,basis_open,basis_mean,basis_std,basis_z,direction,entry_time,exit_time,side,exit_future,exit_spot,holding_hours,exit_reason,gross_return,net_return,position_fraction,account_return,equity,drawdown
2025-11-14 21:00:00+00:00,50.0,14,94365.0,93430.0,95006.015625,94120.65625,-0.009318982268392562,-0.00733798804128083,0.002387609679552958,0.0013967089255906,-6.963224436130318,1,2025-11-16 23:00:00+00:00,2025-11-17 06:00:00+00:00,long,95360.0,95061.1015625,7.0,mean,0.010665264518426643,0.007465264518426643,0.6666666666666667,0.0049768430122844294,1.0049768430122845,0.0
2025-12-12 21:00:00+00:00,50.0,17,90440.0,88300.0,90238.5859375,88514.953125,-0.019100840229187566,-0.002428438556550394,0.0026213108235444166,0.0006790618044609617,-7.436361973124515,1,2025-12-14 23:00:00+00:00,2025-12-15 01:00:00+00:00,long,89465.0,89222.875,2.0,mean,0.005195892069946417,0.001995892069946417,0.6666666666666667,0.0013305947132976116,1.0063140598865832,0.0
2025-12-19 21:00:00+00:00,50.0,10,87895.0,88650.0,87760.1875,88445.3046875,0.007806696943303493,0.0023143717263820474,0.001632566906667861,0.0008563417683013841,0.7961830719370322,-1,2025-12-21 23:00:00+00:00,2025-12-21 23:00:00+00:00,short,88645.0,88621.3984375,0.0,mean,0.0020473919503237736,-0.0011526080496762265,0.6666666666666667,-0.0007684053664508177,1.0055408027626314,-0.0007684053664508417
2025-12-31 21:00:00+00:00,32.0,29,88120.0,89125.0,87637.1953125,88529.6484375,0.010183497107793649,0.006724883392260406,0.005536618088147781,0.0009534441977726987,1.2462872047346683,-1,2026-01-02 05:00:00+00:00,2026-01-02 10:00:00+00:00,short,90310.0,89544.265625,5.0,basis_stop,-0.0018351711666342307,-0.0050351711666342305,0.6666666666666667,-0.003356780777756154,1.0021654227246684,-0.004122606775843307
2026-01-02 21:00:00+00:00,50.0,27,90530.0,91995.0,90046.5703125,91168.3984375,0.012458310417673646,0.009066755330430443,0.0057103863319373045,0.0010435844536845658,3.2161929843271078,-1,2026-01-04 23:00:00+00:00,2026-01-05 05:00:00+00:00,short,92825.0,92351.9453125,6.0,mean,0.003959756562179839,0.000759756562179839,0.6666666666666667,0.0005065043747865594,1.0026730238955381,-0.003618190519424358
2026-01-30 21:00:00+00:00,50.0,27,84650.0,76295.0,84250.5546875,77169.71875,-0.08404497707776593,-0.011334999844093585,0.0017397300114807537,0.0015717109315111337,-8.318787884871131,1,2026-02-01 23:00:00+00:00,2026-02-01 23:00:00+00:00,long,77230.0,76968.875,0.0,mean,0.01485768642932117,0.011657686429321171,0.6666666666666667,0.007771790952880782,1.010465589031347,0.0
2026-02-06 21:00:00+00:00,50.0,20,70260.0,72170.0,70341.296875,71010.4765625,0.009513325986712617,0.016328906573094715,0.0033528161438985556,0.0013153486915419147,9.865133490941451,-1,2026-02-08 23:00:00+00:00,2026-02-08 23:00:00+00:00,short,70470.0,70243.328125,0.0,mean,0.01275218050902538,0.00955218050902538,0.6666666666666667,0.006368120339350253,1.016900355501071,0.0
2026-03-06 21:00:00+00:00,49.0,23,68295.0,66115.0,68278.59375,66976.671875,-0.019067789822487358,-0.012865253690242384,0.003681894383054905,0.001278375795259153,-12.943884055582297,1,2026-03-08 22:00:00+00:00,2026-03-10 00:00:00+00:00,long,69380.0,69117.40625,26.0,mean,0.017421261677649458,0.014221261677649458,0.6666666666666667,0.009480841118432974,1.0265414262048547,0.0
2026-04-03 03:00:00+00:00,67.0,25,66780.0,67905.0,66586.28125,67522.359375,0.01405812289599817,0.005666872848369087,0.0033764016074408114,0.0006698582866282388,3.4193370249362194,-1,2026-04-05 22:00:00+00:00,2026-04-06 11:00:00+00:00,short,69820.0,69595.9453125,13.0,mean,0.002508455715307889,-0.0006915442846921111,0.6666666666666667,-0.0004610295231280741,1.0260681603006603,-0.00046102952312798706
2026-04-10 20:00:00+00:00,50.0,18,73635.0,71025.0,73377.0703125,71345.109375,-0.02769204233483613,-0.004486773905096442,0.0030373237184441386,0.000727844422194602,-10.337508118635936,1,2026-04-12 22:00:00+00:00,2026-04-14 01:00:00+00:00,long,74610.0,74378.9921875,27.0,mean,0.007951137398581443,0.004751137398581443,0.6666666666666667,0.0031674249323876288,1.0293181541739258,0.0
2026-05-01 20:00:00+00:00,50.0,28,78775.0,79325.0,77872.8125,78877.1328125,0.012896931294217762,0.0056780358455046365,0.0047700971103112385,0.0008355507830070733,1.0866350120884416,-1,2026-05-03 22:00:00+00:00,2026-05-03 23:00:00+00:00,short,78895.0,78558.7421875,1.0,mean,0.0013841984446060218,-0.0018158015553939783,0.6666666666666667,-0.0012105343702626524,1.028072129170363,-0.0012105343702626392
2026-05-08 20:00:00+00:00,50.0,21,80385.0,81455.0,80131.1484375,80682.0,0.006874374987020815,0.009580823479834466,0.0037535186556576336,0.0012182671441492627,4.783273399567992,-1,2026-05-10 22:00:00+00:00,2026-05-10 22:00:00+00:00,short,82225.0,82035.109375,0.0,mean,0.007317823056544048,0.004117823056544049,0.6666666666666667,0.002745215371029366,1.0308944085818883,0.0
2026-05-15 20:00:00+00:00,50.0,14,79210.0,78110.0,79083.7421875,78350.2265625,-0.009275175968037841,-0.003066060853166408,0.00209376117262211,0.0005093992041922982,-10.12923063743281,1,2026-05-17 22:00:00+00:00,2026-05-19 22:00:00+00:00,long,76715.0,76640.46875,48.0,time,0.003962560376426838,0.0007625603764268379,0.6666666666666667,0.0005083735842845587,1.031418488067398,0.0
