time,z,beta,mean,sd,atr,low,high,signal_spread,mean_log_b
1756699200,-2.28225634847727,1.0,4.479761214162169,0.011857544501111178,0.0031624988124973846,4.462312178032132,4.475293721387871,4.452699257947156,3.638369666010784
1756713600,-2.4984268325936374,1.0,4.479731234165753,0.01192090814797539,0.003578717330813116,4.452699257947156,4.475293721387871,4.449947717379967,3.6387057478174256
1756728000,-2.4854946016004678,1.0,4.47956669853203,0.012182637889454305,0.0036352687007162082,4.449947717379967,4.475293721387871,4.449286817824538,3.639214533954573
1756742400,-2.499177342844249,1.0,4.479396323014597,0.012449497108194322,0.0034810245411167934,4.449286817824538,4.475293721387871,4.4482828219119925,3.6396884527772952
1756785600,-2.194817517083586,1.0,4.479220304745183,0.01272581368185516,0.0034055283389086304,4.4482828219119925,4.475124244396182,4.451289465957105,3.6401643776286585
1756800000,-2.0030031772853416,1.0,4.479088162047909,0.012925768382936461,0.00315076318502935,4.4482828219119925,4.475124244396182,4.453197806908033,3.6406630930027815
1756814400,-1.9243001538149815,1.0,4.478943869402798,0.013109585673942487,0.003003651055819948,4.4482828219119925,4.467103118152827,4.45371709167398,3.641129150668689
1756828800,-1.6970954173443642,1.0,4.478858328731327,0.013237565785255177,0.0030320610318665003,4.4482828219119925,4.462312178032132,4.456392916500376,3.641616585564527
1756843200,-1.4463094316881142,1.0,4.478786202359067,0.013334270123965448,0.002974460584463997,4.4482828219119925,4.456392916500376,4.4595007217140985,3.6421530519757637
1756872000,-1.1447405973633291,1.0,4.478745268527653,0.01338527053638484,0.003151827282827226,4.4482828219119925,4.4595007217140985,4.4634226059379625,3.642706023172813
1756886400,-1.2247907460178105,1.0,4.478715417292783,0.013415115233164196,0.003165938553713689,4.4482828219119925,4.4634226059379625,4.462284708298441,3.6432235807149556
1756900800,-1.1553968517231394,1.0,4.478674067309678,0.013457472603554652,0.003157523733910888,4.4482828219119925,4.4634226059379625,4.46312534583138,3.643763655292974
1756915200,-1.4872397767753829,1.0,4.478644243978669,0.013487633654647457,0.003139981548758592,4.451289465957105,4.4634226059379625,4.458584898712903,3.644309611467508
